date,close,score,pos
2024-02-21,73000.0,43.7,1.0
2024-02-22,73100.0,46.256,1.0
2024-02-23,72900.0,45.194,1.0
2024-02-26,72800.0,45.487,1.0
2024-02-27,72900.0,44.263,1.0
2024-02-28,73200.0,44.377,1.0
2024-02-29,73400.0,45.628,1.0
2024-03-04,74900.0,53.783,1.0
2024-03-05,73700.0,48.525,1.0
2024-03-06,72900.0,46.816,1.0
2024-03-07,72200.0,43.171,1.0
2024-03-08,73300.0,47.462,1.0
2024-03-11,72400.0,43.609,1.0
2024-03-12,73300.0,45.774,1.0
2024-03-13,74100.0,47.191,1.0
2024-03-14,74300.0,50.875,1.0
2024-03-15,72300.0,45.888,1.0
2024-03-18,72800.0,47.817,1.0
2024-03-19,72800.0,46.961,1.0
2024-03-20,76900.0,73.784,1.0
2024-03-21,79300.0,81.06,1.0
2024-03-22,78900.0,80.186,1.0
2024-03-25,78200.0,77.264,1.0
2024-03-26,79900.0,81.237,1.0
2024-03-27,79800.0,79.745,1.0
2024-03-28,80800.0,81.033,1.0
2024-03-29,82400.0,82.466,1.0
2024-04-01,82000.0,83.68,1.0
2024-04-02,85000.0,86.696,1.0
2024-04-03,84100.0,85.037,1.0
2024-04-04,85300.0,85.486,1.0
2024-04-05,84500.0,84.988,1.0
2024-04-08,84500.0,85.516,1.0
2024-04-09,83600.0,84.407,1.0
2024-04-11,84100.0,84.834,1.0
2024-04-12,83700.0,84.38,1.0
2024-04-15,82200.0,82.51,1.0
2024-04-16,80000.0,78.874,1.0
2024-04-17,78900.0,76.23,0.5
2024-04-18,79600.0,72.562,0.5
2024-04-19,77600.0,65.356,0.5
2024-04-22,76100.0,58.502,0.5
2024-04-23,75500.0,57.6,0.5
2024-04-24,78600.0,70.679,0.5
2024-04-25,76300.0,62.798,0.5
2024-04-26,76700.0,62.547,0.5
2024-04-29,76700.0,62.36,0.5
2024-04-30,77500.0,66.656,0.5
2024-05-02,78000.0,64.867,0.5
2024-05-03,77600.0,62.133,0.5
2024-05-07,81300.0,77.74,0.5
2024-05-08,81300.0,77.13,1.0
2024-05-09,79700.0,71.582,1.0
2024-05-10,79200.0,70.176,1.0
2024-05-13,78400.0,64.691,1.0
2024-05-14,78300.0,64.934,1.0
2024-05-16,78200.0,64.703,1.0
2024-05-17,77400.0,61.779,1.0
2024-05-20,78900.0,66.607,1.0
2024-05-21,78400.0,64.01,1.0
2024-05-22,77700.0,58.037,1.0
2024-05-23,78300.0,58.934,1.0
2024-05-24,75900.0,53.68,1.0
2024-05-27,77200.0,56.201,1.0
2024-05-28,77600.0,55.816,1.0
2024-05-29,75200.0,51.776,1.0
2024-05-30,73500.0,50.281,1.0
2024-05-31,73500.0,49.571,1.0
2024-06-03,75700.0,54.995,1.0
2024-06-04,75300.0,55.069,1.0
2024-06-05,77400.0,59.632,1.0
2024-06-07,77300.0,58.638,1.0
2024-06-10,75700.0,55.614,1.0
2024-06-11,75200.0,52.93,1.0
2024-06-12,76500.0,56.364,1.0
2024-06-13,78600.0,65.041,1.0
2024-06-14,79600.0,71.658,1.0
2024-06-17,78100.0,65.754,1.0
2024-06-18,79800.0,71.807,1.0
2024-06-19,81200.0,71.851,1.0
2024-06-20,81600.0,69.979,1.0
2024-06-21,80000.0,66.147,1.0
2024-06-24,80600.0,67.279,1.0
2024-06-25,80800.0,64.323,1.0
2024-06-26,81300.0,65.32,1.0
2024-06-27,81600.0,61.877,1.0
2024-06-28,81500.0,55.645,1.0
2024-07-01,81800.0,54.59,1.0
2024-07-02,81800.0,51.184,1.0
2024-07-03,81800.0,51.59,1.0
2024-07-04,84600.0,60.37,1.0
2024-07-05,87100.0,67.87,1.0
2024-07-08,87400.0,65.561,1.0
2024-07-09,87800.0,66.834,1.0
2024-07-10,87800.0,66.681,1.0
2024-07-11,87600.0,65.344,1.0
2024-07-12,84400.0,63.28,1.0
2024-07-15,86700.0,70.468,1.0
2024-07-16,87700.0,71.624,1.0
2024-07-17,86700.0,71.957,1.0
2024-07-18,86900.0,73.297,1.0
2024-07-19,84400.0,71.574,1.0
2024-07-22,83000.0,68.183,1.0
2024-07-23,83900.0,67.737,1.0
2024-07-24,82000.0,64.469,1.0
2024-07-25,80400.0,60.539,1.0
2024-07-26,80900.0,63.251,1.0
2024-07-29,81200.0,63.335,1.0
2024-07-30,81000.0,62.019,1.0
2024-07-31,83900.0,75.718,1.0
2024-08-01,83100.0,66.4,1.0
2024-08-02,79600.0,55.869,1.0
2024-08-05,71400.0,47.87,1.0
2024-08-06,72500.0,49.496,1.0
2024-08-07,74700.0,52.002,1.0
2024-08-08,73400.0,50.572,1.0
2024-08-09,74700.0,51.467,1.0
2024-08-12,75500.0,52.37,1.0
