date,close,score,pos
2025-06-30,63.99,59.023,1.0
2025-07-01,63.84,59.397,1.0
2025-07-02,65.78,59.213,1.0
2025-07-03,66.08,58.69,1.0
2025-07-07,65.215,58.259,1.0
2025-07-08,64.02,57.236,1.0
2025-07-09,64.64,56.981,1.0
2025-07-10,65.06,56.492,1.0
2025-07-11,66.14,57.022,1.0
2025-07-14,66.93,57.282,1.0
2025-07-15,67.53,57.08,1.0
2025-07-16,66.53,55.538,1.0
2025-07-17,67.02,54.937,1.0
2025-07-18,68.0,55.355,1.0
2025-07-21,68.74,54.792,1.0
2025-07-22,67.06,54.519,1.0
2025-07-23,69.32,55.303,1.0
2025-07-24,69.02,55.208,1.0
2025-07-25,68.82,55.236,1.0
2025-07-28,68.985,54.604,1.0
2025-07-29,70.61,56.608,1.0
2025-07-30,71.43,57.806,1.0
2025-07-31,78.69,71.282,1.0
2025-08-01,76.55,72.254,1.0
2025-08-04,77.29,71.523,1.0
2025-08-05,75.84,70.301,1.0
2025-08-06,73.78,69.504,1.0
2025-08-07,74.44,69.576,1.0
2025-08-08,74.97,69.538,1.0
2025-08-11,74.64,69.264,1.0
2025-08-12,75.91,70.485,1.0
2025-08-13,76.07,69.964,1.0
2025-08-14,76.24,70.073,1.0
2025-08-15,75.06,69.243,1.0
2025-08-18,76.29,69.982,1.0
2025-08-19,75.86,68.528,1.0
2025-08-20,75.64,66.236,1.0
2025-08-21,74.66,64.839,1.0
2025-08-22,76.97,67.374,1.0
2025-08-25,79.22,69.379,1.0
2025-08-26,79.71,70.004,1.0
2025-08-27,80.67,69.631,1.0
2025-08-28,82.04,58.994,1.0
2025-08-29,80.34,55.944,1.0
2025-09-02,81.91,55.954,1.0
2025-09-03,86.0,60.93,1.0
2025-09-04,90.5,66.081,1.0
2025-09-05,92.04,68.61,1.0
2025-09-08,93.29,70.208,1.0
2025-09-09,94.54,70.359,1.0
2025-09-10,95.02,70.577,1.0
2025-09-11,96.15,70.637,1.0
2025-09-12,97.66,70.789,1.0
2025-09-15,102.39,73.072,1.0
2025-09-16,103.09,74.022,1.0
2025-09-17,100.94,74.45,1.0
2025-09-18,105.15,75.971,1.0
2025-09-19,106.63,74.459,1.0
2025-09-22,112.41,76.54,1.0
2025-09-23,110.25,77.606,1.0
2025-09-24,109.69,78.053,1.0
2025-09-25,107.21,78.892,1.0
2025-09-26,106.88,78.962,1.0
2025-09-29,116.74,84.551,1.0
2025-09-30,120.06,85.097,1.0
2025-10-01,130.59,87.024,1.0
2025-10-02,131.26,86.695,1.0
2025-10-03,131.31,86.339,1.0
2025-10-06,125.28,85.446,1.0
2025-10-07,119.93,84.634,1.0
2025-10-08,121.18,84.56,1.0
2025-10-09,119.7,84.06,1.0
2025-10-10,115.42,80.546,1.0
2025-10-13,118.86,80.852,1.0
2025-10-14,113.13,78.397,1.0
2025-10-15,120.44,82.196,0.5
2025-10-16,125.92,84.1,1.0
2025-10-17,126.2,83.814,1.0
2025-10-20,121.53,81.348,1.0
2025-10-21,121.41,80.703,1.0
2025-10-22,120.47,79.414,1.0
2025-10-23,125.72,80.939,0.5
2025-10-24,129.43,81.269,1.0
2025-10-27,126.67,78.659,1.0
2025-10-28,124.92,77.383,1.0
2025-10-29,141.38,84.07,1.0
2025-10-30,138.13,82.651,1.0
2025-10-31,150.21,84.131,1.0
2025-11-03,158.02,85.038,1.0
2025-11-04,152.18,85.144,1.0
2025-11-05,160.1,85.283,1.0
2025-11-06,163.6,85.749,1.0
2025-11-07,162.955,86.358,1.0
2025-11-10,174.22,88.164,1.0
2025-11-11,169.99,86.919,1.0
2025-11-12,166.11,85.926,1.0
2025-11-13,157.16,83.826,1.0
2025-11-14,157.83,83.502,1.0
2025-11-17,162.45,84.458,1.0
2025-11-18,152.86,81.475,1.0
2025-11-19,153.97,81.445,1.0
2025-11-20,140.23,74.113,1.0
2025-11-21,139.19,71.874,0.5
2025-11-24,150.93,78.626,0.5
2025-11-25,155.41,79.908,0.5
2025-11-26,157.74,79.245,1.0
2025-11-28,163.33,79.809,1.0
2025-12-01,163.54,78.594,1.0
2025-12-02,159.99,75.22,1.0
